,Title,Text,Source
182,Ampere Electric launches an exchange offer on petrol-powered two-wheelers,"Ampere Electric, a wholly-owned subsidiary of Greaves Cotton, has recently joined hands with CredR to launch a new exchange offer. Under the new program, the customers will be able to exchange their used petrol-powered two-wheelers for battery powered Ampere scooters.

Customers will be able to avail this offer by giving a visit to the nearest Ampere dealership and get their currently owned vehicle inspected. Post the inspection, CredR will offer instant quotes for old petrol scooters, bringing down the upfront purchase cost of the new Ampere Electric's scooters.

(Also Read: Government permits registration of EVs minus batteries: How industry reacted)

The company has announced that the newly introduced program will be available only in select cities - Delhi-NCR, Bengaluru, Pune and Hyderabad. The program will be expanded to more cities in the next leg of operations.

The company claims that the customers will be provided with a convenient and hassle-free exchange of used two-wheelers for Ampere e-scooters. “At this juncture, instant exchange scheme from CredR clubbed with unique leasing & low installments will only help more people buy an Ampere e-scooter. Ampere electric has fast expanded its presence across length & breadth of country with overall footprint now around 250 EV dealerships,"" said P Sanjeev, COO Ampere Electric.

(Also Read: Ampere Vehicles acquires e-rickshaw firm Bestway Agencies with 74 per cent stake)

Ampere Electric currently has six electric scooters in its portfolio. It introduced the flagship Magnus Pro earlier this year at ₹73,990 (ex-showroom). The Magnus Pro has a full charge range of around 70 to 80 km. On the other hand, the most affordable scooter from the company is the V 48. It is a slow speed e-scooter which can go up to 25 kmph of top speed and 45-50 km of full charge range. It costs ₹34,899 (ex-showroom).",https://auto.hindustantimes.com
183,Study of cities reveals Delhi saved 3 days of commute time during Covid lockdown,"Indian cities are known for their massive traffic jams and crawling vehicular movement during peak hours. Little wonder then that while Covid-19 and the consequent lockdown caused numerous hardships, it also meant staying at home helped people save precious commute times. In a study of how much time commuters in global cities saved between March and July, New Delhi has come out on top with 79 hours that would have otherwise been spent in getting from one location to another.

The study was conducted by UK-based vehicle leasing company called Vanarama which made use of data from Inrix and TomTom, and then came out with the averages. New Delhi was found to benefit the most with a commuter saving three days of time between March and July because he/she didn't have to travel as before. A commuter in Paris was found to save around 69 hours while Brazil's Sao Paulo was third where a commuter saved 63 hours in the same time period.

In the United States, New Yorkers managed to save 58 hours while Los Angeles locals saved 58 hours which may have then be put to something more constructive or for relaxation rather than wasting in hectic commutes.

While not every country imposed a lockdown for five months, that is between March and July, but the Vanarama report seeks to average out the data to provide a perspective into the benefits of not commuting. Time saved was calculated based on annual average time spent by drivers in traffic by city in pre-Covid-19 times.

The same report also makes note of the improved air quality in cities like New Delhi, Sao Paulo and Beijing during lockdown periods when vehicular traffic was at a minimal.

The bad news, however, is that traffic levels in cities across the world are increasing - gradually in some, rapidly in others. Nonetheless, the benefits of reduced vehicular traffic has now been effectively underlined for cities grappling with congestion, pollution or both",https://auto.hindustantimes.com
184,Hyundai reveals i30 N facelift with 8-speed dual-clutch transmission,"Hyundai Motor has released the first photos of the new i30 N model. The new, lightweight forged 19-inch wheels will weigh less and enhance the sporty character of the vehicle. Hyundai also revealed that the new i30 N will be the first Hyundai car in Europe to be available with an eight-speed dual-clutch transmission (N DCT).

Hyundai Motor has unveiled the first information about the latest generation of its best-selling i30 N hot-hatch. In a series of images released, viewers can see that the new i30 N will have an updated design focused on dynamic performance and emotion.

The new Hyundai i30 N has new aggressive-looking front and rear bumpers, two large exhaust tailpipes, a wide N-signed centre grille, new taillights and new V-shaped LED daytime running lights.

The pictures also show the newly developed 19-inch forged alloy wheels, which are lighter than the wheels of the previous i30 N and contribute to reducing the weight of the car.

The new i30 N will be powered by a 2.0-litre turbocharged four-cylinder engine producing up to 271 hp. The eight-speed dual-clutch transmission with several modes promises to make driving the new I30 N more enjoyable. It has an ‘N Grin Shift’ mode that increases peak torque through a turbocharger overboost setting. There is also a ‘N Power Shift’ mode which is used when the car accelerates with maximum throttle.

Hyundai has not released any official image of the interiors yet. However, on the inside, the new i30 N is likely to wear an all-black theme with a 7.0-inch digital display in the instrument cluster, a larger 10.25-inch widescreen infotainment system.",https://auto.hindustantimes.com
185,"U-Turn? Toyota says investing ₹ 2,000 crore on electrification of cars in India","Toyota Kirloskar Motor Vice-Chairman Vikram Kirloskar on Tuesday confirmed that the company will invest over ₹2,000 crore in the next 12 months, refuting a statement by a senior company official that it would stop further expansion in India due to high taxes.

In a separate statement, the company had earlier said that its priority would be to utilise its existing capacity in India which will take time.

In an interview to Bloomberg, TKM Vice-Chairman and whole-time director Shekar Viswanathan had said the company would stop expanding in India ruling out future investments as the government keeps taxes on cars and motorbikes so high that companies find it difficult to build scale.

Reacting to the report Union Heavy Industries Minister Prakash Javadekar tweeted: ""The news that Toyota Company will stop investing in India is incorrect. @vikramkirloskar has clarified that Toyota will invest more than ₹2,000 crore in next 12 months"".

(Also read: Toyota, Maruti among many to highlight pain of high taxes in auto sector)

Endorsing the minister's remark, Kirloskar tweeted: ""Absolutely! We are investing 2000 crs in electric components and technology for the domestic customer and export. We are committed to the future of India and will continue to put all effort in society, environment, skilling and technology.""

Kirloskar also added that the company is seeing the demand increase and the market would recover slowly.

""The future of sustainable mobility is strong here in India and Toyota is proud to be part of this journey,"" he tweeted.

TKM rolls out Innova, Fortuner and Vellfire (imported as CBU) from the first plant, and Yaris and Camry Hybrid from its second facility.

The company has an installed capacity of 3.10 lakh units spread across two plants in Bidadi, near Bengaluru.

In the statement, the company said: ""Our first step is to ensure full capacity utilisation of what we have created and this will take time."" (Read statement here)

The automaker continues to be committed to the Indian market and its operations in the country is an integral part of Toyota's global strategy, it added.

""We need to protect the jobs we have created and we will do everything possible to achieve this. Over our two decades of operations in India, we have worked tirelessly to build a strong competitive local supplier eco-system and develop strong capable human resources,"" the automaker said.

In wake of the slowdown that has been exaggerated by the COVID-19 impact, the auto industry has been requesting the Government for support to sustain industry through a viable tax structure, TKM noted.

""We remain confident that the Government will do everything possible to support industry and employment. We recognise the strong proactive efforts being made by the government to support various sectors of the economy and appreciate the fact that it is open to examine this issue despite the current challenging revenue situation,"" it added.

The company's recent partnership with Suzuki in India on sharing technology and best practices are also in support of the “Make in India"" initiative and Indian government's policy, and aim to enhance the competitiveness of both companies, the company said.

TKM is a joint venture between Japanese Toyota Motor Company and Kirloskar Group.

In March 2018, Toyota Motor Corp and Suzuki Motor Corp had concluded a basic agreement for supplying hybrid and other vehicles to each other in the Indian market.

As part of the arrangement, TKM already sources Baleno from Maruti Suzuki India and sells it as Glanza after making certain changes in design and features.

It is also set to launch a compact SUV Urban Cruiser based in Maruti's Vitara Brezza.

This story has been published from a wire agency feed without modifications to the text. Only the headline has been changed.",https://auto.hindustantimes.com
186,"Nissan Z Proto showcased, gets retro styling and twin-turbocharged V-6 engine","Nissan on Wednesday revealed its much-talked about Z Proto which gives a glimpse into what the successor of the 370Z would be like once it does hit the production lines. While 'Proto' is short for prototype and this may mean that the car showcased may not be exactly the same as the one hitting markets, it still offers a scrumptious glimpse into its retro styling cues and the mechanicals at play.

The Z Proto is a preview for the upcoming Z35-generation 400Z and benefits from a straight yet stylish exterior profile with eye-shaped LED headlights, squar-ish grille and an elongated hood. The car is around five inches longer than the 370Z and while it does appear retro, Nissan head of design Alfonso Albaisa says that the Z Proto seeks more to pay homage to its predecessor(s).

(Also see more pics of Nissan Z Proto)

The emphasis is on giving the Nissan Z Proto a sporty and purposeful design language that pays homage to its predecessors.

There is nothing retro though about the carbon fiber elements at play all around the exteriors while the car sits on lightweight 19-inch alloys and the rear profile is dominated by two exhaust tips for that sporty appeal.

Step inside the Z Proto and be welcomed by a cabin that is every bit as modern as it can get. Multiple screens for a wide variety of controls, a three-spoke steering wheel with control buttons, seats of Alcantara and leather and with yellow stitching all come together to give the car a contemporary appeal. It may still be a two-seater but the occupants can expect a whole lot of gadgetry with a 12.3-inch instrument cluster and a nine-inch infotainment screen topping the list.

The cabin of Nissan Z Proto

What matters the most though is what's under the hood and the Z Proto doesn't disappoint. A twin-turbo 3.0-liter V-6 powers the vehicle and is mated to a six-speed manual which comes as standard. The production version may also get a seven-speed torque converter.

Unfortunately, there are some cards Nissan is still keeping close to its chest and the performance capabilities and figures of the Z Proto, therefore, have not yet been revealed.

Expect the production version of Nissan Z Proto to be revealed at some point in 2021 while select markets could get the car in 2022. As for pricing, many expect Nissan to price the production version at around $40,000 mark.",https://auto.hindustantimes.com
187,Anand Mahindra shares video of curious Lamborghini-owner checking out new Thar,"With its new design that appears a lot modern than its preceding models, the new generation Mahindra Thar has captured a lot of attention since its unveiling on August 15. Mahindra aims to pitch the new-look SUV among urban enthusiasts too, besides hardcore adventurists.

The verdict is still out if the new Thar is a head-turner enough, till it is officially launched on October 2. However, it has given a taste of it already.

Mahindra Group chairman Anand Mahindra has shared a video of a Lamborghini-owner stopping his sports car on the roads of Mumbai to check out the new generation Mahindra Thar SUV.

Anand Mahindra wrote, ""The Thar can only be stopped by a curious Lambo...""

The Thar can only be stopped by a curious Lambo...

Thanks for making my day @bikewithgirl Keep cruisin’... https://t.co/cUpWxT0VNb — anand mahindra (@anandmahindra) September 15, 2020





Anand Mahindra had earlier said he too wants Mahindra Thar 2020 in his garage. Soon after its unveiling, he tweeted, ""Come inside my garage, please..."" Even after a week since the debut, Mahindra Thar fans have been going gaga over India’s iconic four-wheel SUV, eager to get hold of one for themselves. They even shared memes evoking Sholay, leaving Anand Mahindra impressed.

Earlier on Independence Day, Mahindra took the covers off the new generation Thar SUV. Expected to start at approximately ₹10 lakh, the versatile 4x4 vehicle now gets a mile-long list of features that has managed to generate quite a buzz - both among enthusiasts and the casual driver.

Also see pics of the 2020 Mahindra Thar

Thar 2020 brags of several highlights that seem to justify the hype it has managed to bask in. It will come in two engine options - 2.0-litre mStallion TGDi petrol engine and a 2.2-litre mHawk diesel engine, with option of six-speed torque converter automatic transmission and a six-speed manual transmission. There are also two variants - AX and LX, with the former oriented more towards adventure enthusiasts.

First launched here in 2010, the SUV has now been updated to offer much in the cabin too. A a seven-inch 'drizzle-resistant' infotainment screen offers phone connectivity options and puts out 'adventure statistics.' The speakers are mounted on the roof - unless one opts for the soft top or convertible top versions. The upholstery is completely washable while the rear seats are now forward facing. Even the switches on the dash can handle wet conditions while the vehicle itself boasts of 226 mm unladen ground clearance to help it negotiate water obstacles.



",https://auto.hindustantimes.com
188,Tesla Model 3 breaks Guinness World Record as fastest charging electric vehicle,"Tesla has entered the Guinness Book of Records thanks to its popular Model 3 sedan. During a sponsored run by Zero Carbon World charity, a Tesla Model 3 recorded the fastest charging time for an electric vehicle.

Formula E racing driver from Mahindra Racing team Alexander Sims, along with Zero Carbon World’s Dean Fielding and EV specialist David Peilow recently took the Tesla Model 3 out on a run in UK to demonstrate improvements in EV charging infrastructure. They targeted to improve the previous record of 3 hours 44 minutes and 33 seconds taken by the previous record-holder in 2015.

Sims and his partners managed to completely thrash the record by spending a little over half an hour charging the vehicle while driving across the country. They trio stopped for just one hour 31 minutes and 32 seconds to replenish the Tesla Model 3 during the record-breaking run. They used a 150kW Tesla Supercharger station and three 350kW Ionity chargers during the 855-mile journey.

Made it at 22:16.



15h 46m overall.



1h 31m 32s of charging.



Old record well and truly smashed! pic.twitter.com/Z7GLrif1nz — Zero Carbon World (@ZeroCarbonWorld) September 12, 2020





Zero Carbon trustee Dean Fielding said, “Electric vehicles, charging capabilities and the charging infrastructure have come on in leaps and bounds over the past decade, and we want to bring attention to the fact that the UK is increasingly becoming EV-friendly and that making the switch to an EV is feasible, practical and enjoyable for both long and short journeys.""

Zero Carbon World has funded more than 700 EV charging points across the UK. The charity aims to reduce UK’s CO2 emissions, challenging misconceptions surrounding CO2 reduction, and encouraging sustainability.

Range and charging time are two of the biggest deal-breakers for people who want to buy electric vehicles around the world. Constantly improving technology, bigger and more powerful batteries and fast charging stations are increasingly reducing the anxieties among prospective buyers.

Yet, time taken to fully charge an electric vehicle through regular charging station still takes hours. However, things seem to have certainly improved in UK, where the government has upgraded the EV charging infrastructure.",https://auto.hindustantimes.com
189,Safety driver in fatal Arizona Uber self-driving car crash charged with homicide,"The back-up safety driver behind the wheel of a self-driving Uber Technologies test vehicle that struck and killed a woman in Tempe, Arizona, in 2018 was charged with negligent homicide, prosecutors said on Tuesday.

Rafael Vasquez, age 46, who is also known as Rafaela, pleaded not guilty on Tuesday after being charged in the death of Elaine Herzberg on Aug. 27, court records show. She was released pending trial set for February 2021.

Herzberg died after she was struck while walking a bicycle across a street at night. The first recorded death involving a self-driving vehicle prompted significant safety concerns about the nascent autonomous vehicle industry.

(Also read: Should drinking alcohol be allowed in a car on autopilot? Social media divided)

Uber declined comment. A lawyer for Vasquez did not immediately respond to a request to comment.

A Tempe police report said Vasquez was repeatedly looking down instead of keeping her eyes on the road. Prosecutors in March 2019 said Uber was not criminally liable in the crash.

“Distracted driving is an issue of great importance in our community,"" said Maricopa County Attorney Allister Adel. ""When a driver gets behind the wheel of a car, they have a responsibility to control and operate that vehicle safely.""

Police said previously the crash was ""entirely avoidable"" and that Vasquez was streaming ""The Voice"" TV program at the time of the crash.

In November, the National Transportation Safety Board (NTSB) faulted Vasquez's inactions and Uber for inadequate attention to safety and decisions in the company's autonomous vehicle development.

The NTSB said the probable cause was Vasquez's failure to monitor the driving environment “because she was visually distracted throughout the trip by her personal cell phone."" She was supposed to act in the event of an emergency.

Uber made a series of development decisions that contributed to the crash's cause, the NTSB said. The software in the modified Volvo XC90 did not properly identify Herzberg as a pedestrian and did not address ""operators’ automation complacency.""

Uber deactivated the automatic emergency braking systems in the Volvo XC90 vehicle and precluded the use of immediate emergency braking, relying instead on the back-up driver.

This story has been published from a wire agency feed without modifications to the text.",https://auto.hindustantimes.com
190,We are committed to Indian market: Toyota after plans to halt India expansion,"Toyota Kirloskar Motor has blamed high taxes in India for its plans to stop expansion in the country but has also underlined that it remains committed to the market here and that India remains an 'integral part' of its global strategy.

In an interview to Bloomberg, Shekar Viswanathan - Vice Chairman at Toyota Kirloskar Motor - had shed light on the high taxes imposed on cars and bikes in the country. ""The message we are getting, after we have come here and invested money, is that we don’t want you,"" he had said, adding that punitive taxes discourage foreign investment. ""You’d think the auto sector is making drugs or liquor."" (Read full report here)

Strong words as they are, Viswanathan's view on taxes is hardly the first to come out from the Indian auto industry with Force Motors and Maruti Suzuki - among a few others - also conveying the same message.

(Related read: Toyota, Maruti among many to highlight pain of high taxes in auto sector)

Toyota, however, is one of the world's largest car companies and its plans to stop expansion in India has sent some shockwaves. The company, however, did issue a statement in a possible bid to clear its stand. ""Toyota Kirloskar Motor would like to state that we continue to be committed to the Indian market and our operations in the country is an integral part of our global strategy,"" the statement read. ""We need to protect the jobs we have created and we will do everything possible to achieve this.""

Workers make checks at a trim inspection line on the Innova Crysta compact multi-purpose vehicle (MPV) production line at the Toyota Kirloskar Motor plant in Bidadi, Karnataka. (Bloomberg)

Toyota, in its statement, sought to praise the government for supporting various sectors of the economy, while also underlining the support that the entire auto industry here requires. ""In wake of the slowdown that has been exaggerated by the Covid-19 impact, the auto industry has been requesting the Government for support to sustain industry through a viable tax structure. We remain confident that the Government will do everything possible to support industry and employment,"" the statement further reads. ""We recognize the strong proactive efforts being made by the Government to support various sectors of the economy and appreciate the fact that it is open to examine this issue despite the current challenging revenue situation.""",https://auto.hindustantimes.com
191,"Nissan Z Proto teased, to break cover on Wednesday","Nissan has been developing a much-anticipated successor to the 370Z from quite sometime now. The company has recently released a teaser of the upcoming sports car ahead of its prototype reveal on Wednesday (September 15).

The teaser showcases a short glimpse of the upcoming sports car and previews the prototype’s exhaust note and also hints that the car will feature a manual transmission.

Some other minor details that could be made out from the teaser clip includes new redesigned 'Z' logo, LED headlights and distinctive alloy wheels. The wheels are shod with the 'Nissan Z'-branded tyres. The glimpse of the Z Proto shows overall styling evolved from the the current 370Z coupé.

The production version of the new Nissan Z Proto will come out in 2021, the company has confirmed in the past. Also, it is rumoured that the final model will sport the '400Z' nameplate. A twin-turbocharged V6 powertrain would be found underneath the hood of the new Nissan Z Proto.

(Also Read: Beijing Auto Show: Nissan to debut Ariya SUV, Geely to show off first EV)

The new Z proto will have a significantly updated interior too. It is expected to get more premium materials throughout along with a modern infotainment system sporting access to various connectivity services. The company recently submitted a trademark application for a completely new and restyled version of the Z badge.

(Also Read: Nissan hits major milestone with half a million LEAF EVs built globally)

As far as its India launch goes, there is no official confirmation if the new 400Z will be ever made available in the country or not. Currently, Nissan India's focus is on the Hyundai Venue rivaling Magnite compact SUV which comes out in 2021.",https://auto.hindustantimes.com
192,India’s fuel demand to contract 11.5% in 2020: Fitch Solutions,"business

Updated: Sep 19, 2020 15:27 IST

Fitch Solutions has revised downward its forecast for fuel demand contraction in India to 11.5 per cent in 2020 in line with further deterioration in the country’s economic outlook.

Its economists forecast India’s real GDP to contract by 8.6 per cent in the fiscal year 2020-21 (April 2020 to March 2021), down from -4.5 per cent previously.

“Demand weakness is spread across the board, with both consumer and industrial fuels set for the steep decline,” Fitch Solutions said in a note. “We have made a further downward revision to our India refined fuels demand forecast for 2020, from -9.4 per cent to -11.5 per cent, in line with further deterioration in the country’s economic outlook.” It forecast a 5 per cent year-on-year (y-o-y) growth in 2021 and 2022, as the outbreak is brought under control and the economic activity normalises.

In the first quarter of 2020-21, the GDP shrank by 23.9 per cent, the steepest contraction on record.

The domestic Covid-19 outbreak shows no signs of abating, with daily cases continuing to accelerate.

“While the nationwide lockdown (in place since March 25) was lifted on May 31, state-level restrictions remain in place and will likely drag on the economic recovery,” it said.

High unemployment and the loss of income stemming from the coronavirus have severely depressed consumer spending, which in turn will weigh on the business investment, it said.

In response to the pandemic, the government has introduced a number of stimulus measures which will likely continue to boost spending in the face of a persistent revenue shortfall.

“However, given the scale of the economic damage currently being wrought, the fiscal response is proving far from sufficient,” Fitch said.

Fitch Solutions said demand weakness is spread across the board, with both consumer and industrial fuels set for steep decline.

With a nationwide lockdown in place over March to May, domestic demand plummeted, reaching its nadir in April at 48.7 per cent year-on-year contraction for total fuels consumption.

As the lockdown was rolled back, demand began showing some signs of life, contracting by just 8.6 per cent in June. However, state-level restrictions, persistent disruption to economic activity and continued and aggressive spread of the virus dragged the demand lower once again, with 20.6 per cent contraction in August.

The transport sectors have suffered the heaviest losses, as social distancing measures cut off traffic and travel and curbed demand for road, air and shipping freight.

In percentage terms, jet fuel has seen the sharpest contraction, with consumption falling on average by 46.6 per cent in the eight months to August, it said adding at its April low, the demand contracted by 91.4 per cent y-o-y, due to a total ban on flights, excluding those for essential cargo movement, such as medicines.

Gasoline (petrol) demand fell by an average of 16.1 per cent in the YTD (with a low of 60.4 per cent) and diesel demand (which is widely used in the transport, industrial and power sectors) was down by 25 per cent, with a low of 55.5 per cent.

“Industrial demand as a whole has declined sharply, due to restrictions in place on business activities, labour and supply shortages and credit constraints,” Fitch said.

The one bright spot was LPG, demand for which rose by 4.3 per cent in the year to date (YTD).

“Social distancing measures have increased residential demand as whole, while the government’s policy to offer free cylinder refills to low-income households offered an additional boost,” it said.

Fitch said its 2021 and 2022 fuel demand forecast are skewed to the downside. “The economy was already under strain in advance of COVID-19. The virus has only served to exacerbate this strain and the path to recovery is far from clear. Both the manufacturing and services sectors will likely remain under pressure in the coming months, as demand remains weak and state-level restrictions constrain activity.” A rollback of these restrictions should help normalise output, but in light of the persistence of the outbreak, the return to normalcy will likely be slow, it said adding a favourable monsoon rainfall this season points to a strong harvest, while a recent sharp rebound in steel and cement output points to a nascent recovery in construction.

Both are positive for employment and income, particularly in rural areas.

“However, they are not of themselves sufficient to offset broader weakness in the manufacturing and services sectors. These sectors will be slower to recover, with the real GDP growth in 2021 (+6.2 per cent) forecast to fall significantly short of the contraction seen this year,” the rating agency added.",https://www.hindustantimes.com/business-news
193,MG Hector Dual Delight variant launched at ₹ 16.84 lakh,"After the Hector Special Anniversary Edition, MG Motor India has now introduced the Hector Dual Delight variant at ₹16.84 lakh. It demands a premium of around ₹20,000 over the corresponding mono-tone colour options.

The latest Dual Delight comes based on the Hector's top-spec Sharp variant and gets dual-tone colours - Candy White with Starry Black and Glaze Red with Starry Black.

(Also Read: MG Hector Plus receives a price hike as introductory offer ends)

It features a completely black roof which enhances the car's overall appeal. Moreover, the pillars, shark fin antenna, and the ORVMs also come dipped in Starry Black paint scheme. Save for the cosmetic tweaks, there are no other changes on the car. Some of the key features on the Hector Dual Delight variant include panoramic sunroof, 10.4-inch touchscreen infotainment system with Apple CarPlay and Android Auto, ABS and EBD, 6 airbags, and traction control system.

Under the hood, the car gets two engine options - a 1.5-litre turbocharged petrol engine and a 2.0-litre diesel engine. There is also a mild-hybrid system available with the petrol engine. The transmission duties are done by a 7-speed DCT and 6-speed manual unit.

(Also Read: MG Motor India drives in its pre-owned cars unit, ‘MG Reassure’)

With the new launches, MG Motor India is trying to gain momentum ahead of the festive season this year. Seeing the trend, it won't be a surprise if MG also introduces a dual-tone variant of the Hector Plus in the next few weeks.

MG is also gearing up for the launch of its Gloster SUV. The Chinese-owned British carmaker has also put out a new teaser video of the Gloster which will be a competition to the established ladder-frame SUVs such as Toyota Fortuner and Ford Endeavour. (More information here)",https://www.hindustantimes.com/business-news
194,"A View From The Stands Podcast News: Latest A View From The Stands News in Audio, Free A View From The Stands Audio Clips online",,https://www.hindustantimes.com/podcasts
195,"HT Conversations Podcast News: Latest HT Conversations News in Audio, Free HT Conversations Audio Clips online","HT Conversations Download

In this podcast, we capture the conversations in the Hindustan Times newsroom about the current issues and events. It gives a sneak peek into all things topical and making waves. This is a Hindustan Times production, brought to you by HT Smartcast.",https://www.hindustantimes.com/podcasts
196,"Hindustan Times Leadership Summit Highlights Podcast News: Latest Hindustan Times Leadership Summit Highlights News in Audio, Free Hindustan Times Leadership Summit Highlights Audio Clips online","Hindustan Times Leadership Summit Highlights Download

HT smartcast brings to you highlights of what the likes of PM Narendra Modi, Akshay Kumar, Mahua Moitra, Catherine Zeta-Jones, Jamyang Namgyal, Micheal Phelps, Reed Hastings, CEO Netflix, Manish Malhotra, and many more industry heavyweights are saying to build a better tomorrow. Hindustan Times Leadership Summit 2019. Conversations for a better tomorrow. This is a Hindustan Times production, brought to you by HT Smartcast.",https://www.hindustantimes.com/podcasts
197,"Hindustan Times Leadership Summit Studio Podcast News: Latest Hindustan Times Leadership Summit Studio News in Audio, Free Hindustan Times Leadership Summit Studio Audio Clips online","Hindustan Times Leadership Summit Studio Download

Life has slowed down. It's time to catch up. Find out how the ground-breaking and often unusual approach of some of the most powerful thought leaders have changed the way people think about politics, culture, fashion, sports, cinema and other fields. Find the likes of Akshay Kumar, Anil Kapoor, Manish Malhotra, and others about their vision and failures in intimate conversations exclusively at Hindustan Times Leadership Summit Studio. This is a Hindustan Times production, brought to you by HT Smartcast.",https://www.hindustantimes.com/podcasts
198,"Grand Tamasha Podcast News: Latest Grand Tamasha News in Audio, Free Grand Tamasha Audio Clips online",,https://www.hindustantimes.com/podcasts
199,"Trend Spotting by Manish Mishra Podcast News: Latest Trend Spotting by Manish Mishra News in Audio, Free Trend Spotting by Manish Mishra Audio Clips online","Trend Spotting by Manish Mishra Download

The podcast captures the latest red carpet trends, fashion updates from both Indian and international runways and also suggest some cool tips to amp up your style! This is a Hindustan Times production, brought to you by HT Smartcast.",https://www.hindustantimes.com/podcasts
200,"Your Stars Today by Dr. Prem Kumar Sharma Podcast News: Latest Your Stars Today by Dr. Prem Kumar Sharma News in Audio, Free Your Stars Today by Dr. Prem Kumar Sharma Audio Clips online","Your Stars Today by Dr. Prem Kumar Sharma Download

In this podcast, Rishabh Suri and Naina Arora tell you the day's horoscope for your zodiac sign- how it's set to go, the highs and the lows, what you need to look out for and more. Also, don't miss the colour and number lucky for you, which will make your day even better! This is a Hindustan Times production, brought to you by HT Smartcast.",https://www.hindustantimes.com/podcasts
201,Samsung to bring The Serif TV to India next week,"Samsung first introduced The Serif smart TV back in 2016. Then last year at CES 2019, the company introduced a new version of The Serif TV along with The Frame. Now, nearly a year later, the company is all set to bring 2019 Serif TV to India. The Serif TV range will be available in India next week at a starting price of ₹85,000.

To give you a quick brief about The Serif TV, this smart TV series has been designed by the French designer duo brothers Ronan and Erwan Bouroullec and it comes with a 4K QLED display. It has a unique unibody design in the shape of the letter ""I"".

On the feature front, The Serif TV comes with an Ambient Mode that provides information, such as news headlines and weather updates, to the users. It comes with the ability to display imagery, and blend into any living space when the TV is turned off.

In addition to that, The Serif TV comes with the NFC technology that allows users to seamlessly connect to smartphones to stream music and other content by placing their smartphones on top of the TV. It is worth noting that this is the only TV that comes inbuilt with such technology.

The Serif also features support for AirPlay 2, which enables users to play videos and music, or share photos from their Apple devices to the TV. It will also allow users to take voice control one step further with voice assistants like Alexa and Bixby directly integrated into the TV.

Notably, the development comes nearly a week after Samsung launched a new range of the Frame TV 2020 and 10 new Smart TV models in India. The Frame 2020 TVs are available in three sizes in India. The 50-inch model costs ₹74,990, the 55-inch model costs ₹84,990, and the 65-inch model costs ₹1,39,990 in India.",https://www.hindustantimes.com/top-news
202,Latest Headlines on CNN Business,"Nikole Hannah-Jones, creator of The New York Times' 1619 Project, says she's received threats and that she didn't expect Trump would be arguing against the project.",https://edition.cnn.com/style
203,Travel News - CNN,Las Vegas Strip will see its first smoke-free casino when Park MGM reopens at the end of September,https://edition.cnn.com/style
204,How to Watch VR,"IN YOUR HEADSET...

Headsets are hands-down the best way to watch VR stories. You can see the latest from CNNVR on the Samsung VR app , the Oculus Video app on Rift , or on the CNNVR app on Google Daydream . Just look left or right to explore the 360 world around you. Believe us, you need to try this.",https://edition.cnn.com/vr
205,Beyond Earth: A VR experience,"(CNN)

Fifty years after the first moon landing, CNNVR takes you on an animated journey across time and space to explore what's next for humans in space. From space tourism to Martian colonies, these are tomorrow's moonshots.

_______________

Executive Producer: Jason Farkas

Producer: Bronte Lord

Executive Creative Director: Jonathan Reyes

Art Director: Padraic Driscoll

Animators: Padraic Driscoll, Shane Csontos-Popko, Jeff Hsu, Justin Weiss, Kelly Flynn, Craig Waxman, Roberto Chriqui, Hyewon Lee

Illustrators: Ken Fowler, Leah Abucayan, Melody Shih, Sandy Pan

Sound Designers: Bronte Lord, Carla Howe

Researcher: Elizabeth Roberts",https://edition.cnn.com/vr
206,Explore Chernobyl's exclusion zone in 360°,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,https://edition.cnn.com/vr
207,See the sites of the D-Day invasion in 360°,"Normandy, France (CNN) On the 75th anniversary of D-Day, see the site of the largest amphibious invasion in history and the final resting place of more than 9,000 American soldiers.",https://edition.cnn.com/vr
208,Explore Disney's new Star Wars land in 360°,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,https://edition.cnn.com/vr
209,Ski at Austria's Soelden resort,"Soelden, Austria (CNN) Take to the slopes and experience the thrill of some of the highest skiing in Europe. With breathtaking vistas and nearly 90 miles of trails, there's no question why skiing's World Cup takes place here every year.",https://edition.cnn.com/vr
210,Fly in a WWI fighter plane,"Red Hook, New York (CNN) A century after the Armistice ended World War I, pilots take to the sky in real planes from the era. Now you can experience a simulated dogfight from the cockpit.",https://edition.cnn.com/vr
211,Ride along with the Hogwarts Express,"Glenfinnan, Scotland, UK (CNN) Today, historic steam engines are kept alive by train enthusiasts and Harry Potter fans alike. Ride along with the Hogwarts Express as it steams through Western Scotland and over the famous Glenfinnan Viaduct.",https://edition.cnn.com/vr
212,Is DNA the key to protecting Earth's tallest species?,"Boulder Creek, California (CNN) Coast redwood trees have been on Earth for more than 200 million years, but it only took humans two centuries to cut down 95% of them. Here's how Save the Redwoods League and scientists are working to protect Earth's tallest species.",https://edition.cnn.com/vr
